project_id,Type,Unit,StartPrice,HighPrice,PricePerArea,Province,project_status,BuiltDate
8813,บ้านเดี่ยว,150,1450000,,,ปทุมธานี,A,2017-07-27T11:42:55.903Z
3882,คอนโดมิเนียม,945,1450000,,58000,สมุทรปราการ,A,2013-06-26T17:04:28.963Z
8888,บ้านเดี่ยว,86,1450000,,,สมุทรสาคร,A,2017-08-21T16:06:46.227Z
5475,บ้านแฝด,132,1459000,4320000,,นครราชสีมา,A,2015-04-27T16:54:48.810Z
4804,คอนโดมิเนียม,78,1460000,,,กรุงเทพมหานคร,A,2014-03-03T14:34:02.407Z
8698,คอนโดมิเนียม,185,1460000,,58400,กรุงเทพมหานคร,A,2017-06-12T18:11:13.230Z
3836,คอนโดมิเนียม,1154,1460000,,32444.44,ชลบุรี,A,2013-06-07T11:28:01.327Z
4081,คอนโดมิเนียม,,1460000,,,ชลบุรี,U,2013-08-09T15:41:49.267Z
6036,ทาวน์โฮม,216,1460000,,,ชลบุรี,A,2015-11-18T14:30:44.370Z
7442,ทาวน์โฮม,,1460000,,,ชลบุรี,A,2016-10-21T13:34:54.733Z
6081,คอนโดมิเนียม,258,1460000,,53440.7,เชียงราย,A,2015-11-25T11:13:29.937Z
5450,คอนโดมิเนียม,1544,1460000,,64888.89,นนทบุรี,A,2015-04-08T10:11:54.013Z
9001,ทาวน์โฮม,,1460000,,,สระบุรี,A,2017-09-18T16:20:43.823Z
8938,บ้านแฝด,248,1469000,,,ฉะเชิงเทรา,A,2017-08-31T11:43:15.413Z
4781,คอนโดมิเนียม,212,1470000,,,กรุงเทพมหานคร,A,2014-02-24T14:04:20.783Z
8398,คอนโดมิเนียม,1320,1470000,,65333.33,กรุงเทพมหานคร,A,2017-03-08T15:18:06.377Z
7866,ทาวน์โฮม,243,1470000,,,ชลบุรี,A,2016-11-11T13:46:24.330Z
7724,บ้านเดี่ยว,,1470000,,,เชียงใหม่,A,2016-11-03T11:29:53.180Z
3941,คอนโดมิเนียม,2700,1474000,,,กรุงเทพมหานคร,U,2013-07-16T14:01:06.300Z
4094,คอนโดมิเนียม,,1480000,,,กรุงเทพมหานคร,U,2013-08-14T15:14:25.660Z
3946,คอนโดมิเนียม,,1480000,,,กรุงเทพมหานคร,U,2013-07-16T15:45:58.250Z
4783,คอนโดมิเนียม,49,1480000,3620000,23948.22,กรุงเทพมหานคร,A,2014-02-24T15:11:02.133Z
3729,คอนโดมิเนียม,,1480000,,49333.33,นนทบุรี,A,2013-03-22T12:41:29.557Z
3054,คอนโดมิเนียม,697,1488000,,48000,นนทบุรี,A,2011-10-06T15:48:05.513Z
1728,ทาวน์โฮม,,1490000,4000000,,กรุงเทพมหานคร,U,2010-07-05T00:00:00.000Z
2293,คอนโดมิเนียม,773,1490000,2500000,,กรุงเทพมหานคร,U,2011-04-27T15:24:32.250Z
2571,คอนโดมิเนียม,,1490000,,,กรุงเทพมหานคร,U,2011-05-12T11:29:43.107Z
2611,คอนโดมิเนียม,77,1490000,3900000,42571.43,กรุงเทพมหานคร,A,2011-05-12T11:29:43.107Z
3288,ทาวน์โฮม,,1490000,,,กรุงเทพมหานคร,U,2012-03-21T16:44:27.467Z
3828,คอนโดมิเนียม,,1490000,,,กรุงเทพมหานคร,A,2013-06-03T10:42:22.893Z
3789,คอนโดมิเนียม,252,1490000,,,กรุงเทพมหานคร,U,2013-05-09T17:01:55.680Z
3544,คอนโดมิเนียม,392,1490000,,51379.31,กรุงเทพมหานคร,A,2012-09-07T13:28:51.763Z
4032,คอนโดมิเนียม,580,1490000,1649000,53214.29,กรุงเทพมหานคร,A,2013-07-30T15:56:55.830Z
4099,คอนโดมิเนียม,1212,1490000,,66222.22,กรุงเทพมหานคร,A,2013-08-14T17:37:11.807Z
4041,คอนโดมิเนียม,549,1490000,,,กรุงเทพมหานคร,U,2013-07-31T10:10:54.030Z
4213,คอนโดมิเนียม,,1490000,,,กรุงเทพมหานคร,U,2013-10-09T09:01:08.000Z
4259,ทาวน์โฮม,,1490000,,,กรุงเทพมหานคร,U,2013-10-21T14:07:33.093Z
4554,คอนโดมิเนียม,799,1490000,1950000,50050.39,กรุงเทพมหานคร,A,2014-01-15T13:47:33.913Z
4850,คอนโดมิเนียม,946,1490000,,,กรุงเทพมหานคร,U,2014-03-17T11:16:31.550Z
5883,คอนโดมิเนียม,,1490000,,51414.77,กรุงเทพมหานคร,A,2015-10-29T10:54:14.050Z
6559,คอนโดมิเนียม,231,1490000,,63675.21,กรุงเทพมหานคร,A,2016-08-29T14:35:37.410Z
7855,คอนโดมิเนียม,79,1490000,,57351.81,กรุงเทพมหานคร,A,2016-11-10T13:59:39.847Z
8066,คอนโดมิเนียม,238,1490000,,59600,กรุงเทพมหานคร,A,2016-11-25T14:17:28.297Z
7940,คอนโดมิเนียม,104,1490000,,54181.82,กรุงเทพมหานคร,A,2016-11-17T16:46:52.297Z
8187,คอนโดมิเนียม,1039,1490000,,,กรุงเทพมหานคร,A,2017-01-09T13:01:06.617Z
8062,คอนโดมิเนียม,79,1490000,3290000,67359.86,กรุงเทพมหานคร,A,2016-11-25T13:24:17.077Z
8772,คอนโดมิเนียม,78,1490000,,62083.33,กรุงเทพมหานคร,A,2017-07-13T16:28:36.520Z
8997,คอนโดมิเนียม,214,1490000,,,กรุงเทพมหานคร,U,2017-09-18T11:31:44.937Z
8722,คอนโดมิเนียม,740,1490000,,,กรุงเทพมหานคร,A,2017-06-22T10:57:35.020Z
9189,คอนโดมิเนียม,,1490000,,,กรุงเทพมหานคร,A,2017-11-15T14:22:32.867Z
6730,คอนโดมิเนียม,201,1490000,,47725.82,ขอนแก่น,A,2016-09-22T16:16:22.200Z
6148,ทาวน์โฮม,,1490000,1490000,,ชลบุรี,U,2015-12-10T11:16:44.220Z
6883,คอนโดมิเนียม,74,1490000,,,ชลบุรี,A,2016-09-30T14:27:52.100Z
6896,คอนโดมิเนียม,70,1490000,,43823.53,ชลบุรี,A,2016-09-30T17:22:44.073Z
6979,ทาวน์โฮม,89,1490000,3390000,,ชลบุรี,A,2016-10-05T10:18:27.630Z
7019,ทาวน์โฮม,,1490000,,,ชลบุรี,A,2016-10-06T11:03:33.027Z
7381,ทาวน์โฮม,,1490000,3800000,,ชลบุรี,A,2016-10-19T16:31:50.717Z
7393,คอนโดมิเนียม,118,1490000,,,ชลบุรี,A,2016-10-20T10:23:24.033Z
8129,ทาวน์โฮม,466,1490000,2590000,,ชลบุรี,A,2016-11-29T15:09:30.573Z
8776,ทาวน์โฮม,413,1490000,3000000,,ชลบุรี,A,2017-07-19T11:27:22.817Z
8892,ทาวน์โฮม,376,1490000,,,ชลบุรี,A,2017-08-22T15:35:51.220Z
9617,ทาวน์โฮม,,1490000,,,ชลบุรี,A,2018-03-16T15:18:16.500Z
3233,คอนโดมิเนียม,129,1490000,,,เชียงราย,A,2012-03-01T15:20:00.403Z
3783,คอนโดมิเนียม,70,1490000,,,เชียงใหม่,A,2013-04-23T14:22:43.880Z
5622,บ้านเดี่ยว,,1490000,,,เชียงใหม่,A,2015-07-21T13:27:18.253Z
7817,ทาวน์โฮม,20,1490000,,,เชียงใหม่,A,2016-11-07T16:19:55.187Z
7892,บ้านเดี่ยว,8,1490000,,,เชียงใหม่,U,2016-11-15T09:30:15.210Z
8617,ทาวน์โฮม,,1490000,,,นครศรีธรรมราช,A,2017-05-02T13:58:22.560Z
3029,คอนโดมิเนียม,1231,1490000,,,นนทบุรี,U,2011-09-13T14:48:07.813Z
3821,คอนโดมิเนียม,77,1490000,2300000,57999.22,นนทบุรี,A,2013-05-22T17:33:35.470Z
5136,คอนโดมิเนียม,427,1490000,,62083.33,นนทบุรี,A,2014-10-28T10:24:10.483Z
5393,คอนโดมิเนียม,122,1490000,,56870.23,นนทบุรี,A,2015-03-09T11:36:46.320Z
8619,,35,1490000,,,นนทบุรี,U,2017-05-02T17:01:33.133Z
8281,คอนโดมิเนียม,1097,1490000,,,นนทบุรี,W,2017-01-31T11:15:40.230Z
2224,ทาวน์โฮม,,1490000,,,ปทุมธานี,U,2010-12-15T11:53:31.180Z
4736,คอนโดมิเนียม,462,1490000,,49666.67,ปทุมธานี,A,2014-02-12T13:47:53.620Z
7905,คอนโดมิเนียม,292,1490000,1939000,53214.29,ปทุมธานี,A,2016-11-16T11:29:43.080Z
5985,ทาวน์โฮม,495,1490000,,,ปทุมธานี,A,2015-11-12T09:21:15.310Z
8528,ทาวน์โฮม,,1490000,,,ปทุมธานี,A,2017-04-10T10:27:02.223Z
3238,ทาวน์โฮม,,1490000,,,เพชรบูรณ์,A,2012-03-01T17:27:51.277Z
4462,คอนโดมิเนียม,215,1490000,,46562.5,ระยอง,A,2013-12-10T14:53:25.440Z
4074,คอนโดมิเนียม,,1490000,,,ระยอง,U,2013-08-09T09:45:56.443Z
5837,ทาวน์โฮม,,1490000,,,ระยอง,U,2015-10-20T17:21:03.747Z
6890,บ้านเดี่ยว,95,1490000,1990000,,ระยอง,U,2016-09-30T15:43:30.210Z
6992,คอนโดมิเนียม,70,1490000,,,ระยอง,A,2016-10-05T13:50:09.420Z
7041,คอนโดมิเนียม,,1490000,,,ระยอง,A,2016-10-06T16:34:30.953Z
7257,คอนโดมิเนียม,,1490000,,49666.67,ระยอง,A,2016-10-14T09:25:42.123Z
7269,คอนโดมิเนียม,78,1490000,,,ระยอง,A,2016-10-14T11:23:19.390Z
7080,ทาวน์โฮม,320,1490000,,,ระยอง,A,2016-10-07T15:38:27.327Z
9131,ทาวน์โฮม,,1490000,,,ระยอง,A,2017-10-27T13:30:10.710Z
7890,บ้านเดี่ยว,6,1490000,,,ลำพูน,A,2016-11-15T08:53:17.877Z
9023,คอนโดมิเนียม,477,1490000,,43567.25,สงขลา,A,2017-09-21T15:44:45.247Z
9412,คอนโดมิเนียม,77,1490000,,46016.06,สงขลา,A,2018-01-26T13:22:25.727Z
2214,ทาวน์โฮม,252,1490000,,,สมุทรปราการ,U,2011-05-16T15:42:56.873Z
3931,ทาวน์โฮม,,1490000,,,สมุทรปราการ,A,2013-07-08T14:26:08.947Z
4108,คอนโดมิเนียม,,1490000,,,สมุทรปราการ,U,2013-08-16T14:57:22.290Z
7972,คอนโดมิเนียม,73,1490000,3040000,,สมุทรปราการ,A,2016-11-21T10:48:05.970Z
8748,ทาวน์โฮม,,1490000,,,สมุทรปราการ,A,2017-07-04T10:25:15.993Z
9061,ทาวน์โฮม,,1490000,,,สมุทรปราการ,A,2017-09-29T17:12:28.180Z
8569,โฮมออฟฟิศ,125,1490000,,,สุราษฎร์ธานี,A,2017-04-24T11:41:39.113Z
8881,ทาวน์โฮม,,1490000,2490000,,หนองคาย,A,2017-08-16T11:34:40.640Z
8412,คอนโดมิเนียม,112,1495000,,65000,กรุงเทพมหานคร,A,2017-03-09T16:58:08.483Z
6757,คอนโดมิเนียม,79,1495000,,57500,ขอนแก่น,A,2016-09-26T08:50:40.673Z
9118,ทาวน์โฮม,,1495000,2449000,,นครปฐม,A,2017-10-24T14:51:42.850Z
7112,คอนโดมิเนียม,462,1499000,2610000,47436.71,ชลบุรี,A,2016-10-10T14:49:15.600Z
8856,ทาวน์โฮม,216,1499000,,,นครปฐม,A,2017-08-09T09:41:14.780Z
253,ทาวน์โฮม,,1500000,,,กรุงเทพมหานคร,A,2010-12-16T11:45:47.333Z
1984,คอนโดมิเนียม,392,1500000,,51724.14,กรุงเทพมหานคร,A,2010-05-25T00:00:00.000Z
2039,ทาวน์โฮม,,1500000,,,กรุงเทพมหานคร,U,2011-03-07T14:27:11.787Z
2817,คอนโดมิเนียม,,1500000,,,กรุงเทพมหานคร,U,2011-05-16T17:08:59.577Z
3543,คอนโดมิเนียม,301,1500000,,,กรุงเทพมหานคร,U,2012-09-07T10:33:01.817Z
3817,คอนโดมิเนียม,157,1500000,,,กรุงเทพมหานคร,A,2013-05-22T13:55:11.957Z
4150,คอนโดมิเนียม,168,1500000,3000000,68181.82,กรุงเทพมหานคร,A,2013-09-06T10:57:57.063Z
4177,คอนโดมิเนียม,406,1500000,,750000,กรุงเทพมหานคร,U,2013-09-30T14:17:41.137Z
4138,คอนโดมิเนียม,79,1500000,,,กรุงเทพมหานคร,A,2013-08-28T13:32:48.173Z
4264,ทาวน์โฮม,,1500000,,,กรุงเทพมหานคร,U,2013-10-21T15:23:44.340Z
5213,คอนโดมิเนียม,434,1500000,,53571.43,กรุงเทพมหานคร,A,2014-11-27T10:37:24.797Z
5511,บ้านแฝด,,1500000,,,กรุงเทพมหานคร,A,2015-05-21T16:00:03.263Z
8746,คอนโดมิเนียม,1802,1500000,,46875,กรุงเทพมหานคร,A,2017-07-03T15:30:02.183Z
8592,บ้านเดี่ยว,,1500000,,,กาญจนบุรี,A,2017-04-26T14:21:44.350Z
8593,ทาวน์โฮม,,1500000,,,กาญจนบุรี,A,2017-04-26T15:13:59.913Z
4742,คอนโดมิเนียม,237,1500000,,54347.83,ขอนแก่น,A,2014-02-12T17:05:07.017Z
4966,คอนโดมิเนียม,77,1500000,,52631.58,ชลบุรี,A,2014-05-27T13:37:07.233Z
5116,คอนโดมิเนียม,,1500000,,,ชลบุรี,U,2014-10-14T15:52:46.250Z
5785,,,1500000,,,ชลบุรี,U,2015-10-01T00:00:00.000Z
7022,คอนโดมิเนียม,79,1500000,2500000,,ชลบุรี,A,2016-10-06T11:29:54.727Z
7085,คอนโดมิเนียม,463,1500000,,50000,ชลบุรี,A,2016-10-07T17:01:13.557Z
7423,บ้านแฝด,,1500000,2250000,,ชลบุรี,A,2016-10-21T09:09:38.830Z
9442,ทาวน์โฮม,,1500000,,,ชลบุรี,A,2018-02-08T15:01:00.520Z
4911,คอนโดมิเนียม,74,1500000,,42857.14,เชียงราย,A,2014-04-11T14:29:40.543Z
7881,บ้านเดี่ยว,39,1500000,2500000,,เชียงราย,A,2016-11-14T13:10:42.213Z
2799,บ้านเดี่ยว,,1500000,,,เชียงใหม่,U,2011-05-16T17:08:59.577Z
4467,คอนโดมิเนียม,32,1500000,,750000,เชียงใหม่,U,2013-12-11T10:30:46.473Z
4412,คอนโดมิเนียม,72,1500000,,46875,เชียงใหม่,A,2013-11-20T09:36:53.777Z
4785,คอนโดมิเนียม,232,1500000,,,เชียงใหม่,A,2014-02-24T16:15:56.410Z
4846,คอนโดมิเนียม,56,1500000,,38461.54,เชียงใหม่,A,2014-03-14T10:44:43.793Z
4843,คอนโดมิเนียม,166,1500000,,,เชียงใหม่,A,2014-03-13T16:19:50.023Z
5508,ทาวน์โฮม,463,1500000,2400000,,เชียงใหม่,A,2015-05-21T11:09:15.283Z
5583,คอนโดมิเนียม,134,1500000,,50000,เชียงใหม่,A,2015-07-02T15:07:43.537Z
5477,ทาวน์โฮม,,1500000,,,เชียงใหม่,A,2015-04-29T17:10:34.070Z
9444,คอนโดมิเนียม,48,1500000,2700000,51003.06,เชียงใหม่,A,2018-02-08T16:36:19.120Z
2343,ทาวน์โฮม,,1500000,,,นครปฐม,U,2011-03-11T10:30:12.160Z
6824,บ้านเดี่ยว,120,1500000,,,นครราชสีมา,A,2016-09-28T14:31:46.973Z
6785,คอนโดมิเนียม,227,1500000,,52119.53,นครราชสีมา,A,2016-12-08T12:16:17.843Z
2733,บ้านเดี่ยว,,1500000,4000000,,นนทบุรี,U,2011-05-16T17:08:59.577Z
